epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
1,epoch_001.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_001.pt,1.29781,0.14,0.19,0.488095,0.535714,0.914286,0.902778,41,1,45,4
2,epoch_002.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_002.pt,1.445649,0.06,0.07,0.357143,0.380952,0.889126,0.930556,30,1,32,3
3,epoch_003.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_003.pt,1.470438,0.13,0.23,0.238095,0.452381,0.900433,0.916667,20,2,38,4
4,epoch_004.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_004.pt,1.024023,0.06,0.11,0.261905,0.392857,0.890792,0.926587,22,2,33,4
5,epoch_005.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_005.pt,1.05837,0.25,0.31,0.52381,0.559524,0.918322,0.89881,44,2,47,4
6,epoch_006.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_006.pt,1.610246,0.17,0.19,0.357143,0.380952,0.888889,0.928571,30,1,32,4
7,epoch_007.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_007.pt,1.321706,0.16,0.23,0.309524,0.428571,0.896552,0.920635,26,2,36,4
8,epoch_008.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_008.pt,1.216185,0.14,0.24,0.392857,0.52381,0.912281,0.904762,33,2,44,4
9,epoch_009.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_009.pt,1.629599,0.12,0.17,0.333333,0.404762,0.892704,0.924603,28,2,34,4
10,epoch_010.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_010.pt,1.222795,0.21,0.24,0.369048,0.380952,0.888889,0.928571,31,2,32,4
11,epoch_011.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_011.pt,1.746468,0.16,0.23,0.345238,0.464286,0.902386,0.914683,29,2,39,4
12,epoch_012.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_012.pt,1.492351,0.12,0.25,0.178571,0.452381,0.900433,0.916667,15,2,38,4
13,epoch_013.pt,H:\stage1_HN_l_pt_files\checkpoints\stage1_formal_gate_hn\yolo11l_gate2_formal_hn20_200ep\weights\epoch_013.pt,1.4803,0.16,0.24,0.321429,0.380952,0.888889,0.928571,27,2,32,4
