epoch,checkpoint_file,checkpoint_path,temperature_T,tau_r995,tau_r990,spec_at_r995,spec_at_r990,prec_at_r990,ptr_at_r990,tn_at_r995,fn_at_r995,tn_at_r990,fn_at_r990
98,epoch_098.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_098.pt,3.150122,0.18,0.31,0.404762,0.571429,0.920354,0.896825,34,2,48,4
99,epoch_099.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_099.pt,3.220356,0.15,0.24,0.321429,0.464286,0.902386,0.914683,27,2,39,4
100,epoch_100.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_100.pt,3.191765,0.13,0.24,0.297619,0.464286,0.902386,0.914683,25,2,39,4
101,epoch_101.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_101.pt,3.16212,0.16,0.2,0.392857,0.452381,0.900433,0.916667,33,2,38,4
102,epoch_102.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_102.pt,3.106951,0.09,0.27,0.22619,0.535714,0.914286,0.902778,19,2,45,4
103,epoch_103.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_103.pt,3.074124,0.09,0.3,0.261905,0.559524,0.918322,0.89881,22,2,47,4
104,epoch_104.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_104.pt,3.176443,0.08,0.27,0.22619,0.52381,0.912281,0.904762,19,2,44,4
105,epoch_105.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_105.pt,3.117859,0.07,0.31,0.154762,0.547619,0.9163,0.900794,13,2,46,4
106,epoch_106.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_106.pt,3.057967,0.12,0.3,0.333333,0.547619,0.916484,0.902778,28,2,46,3
107,epoch_107.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_107.pt,3.253617,0.12,0.28,0.285714,0.547619,0.9163,0.900794,24,2,46,4
108,epoch_108.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_108.pt,3.474538,0.16,0.26,0.333333,0.488095,0.906318,0.910714,28,2,41,4
109,epoch_109.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_109.pt,3.380065,0.17,0.26,0.357143,0.535714,0.914286,0.902778,30,2,45,4
110,epoch_110.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_110.pt,3.316121,0.12,0.21,0.309524,0.5,0.908297,0.90873,26,2,42,4
111,epoch_111.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_111.pt,3.3336,0.12,0.25,0.261905,0.52381,0.912281,0.904762,22,2,44,4
112,epoch_112.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_112.pt,3.467132,0.16,0.31,0.285714,0.547619,0.9163,0.900794,24,2,46,4
113,epoch_113.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_113.pt,3.48493,0.2,0.3,0.357143,0.52381,0.912281,0.904762,30,2,44,4
114,epoch_114.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_114.pt,3.480548,0.2,0.28,0.369048,0.5,0.908297,0.90873,31,2,42,4
115,epoch_115.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_115.pt,3.52933,0.21,0.29,0.380952,0.488095,0.906318,0.910714,32,2,41,4
116,epoch_116.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_116.pt,3.515731,0.21,0.33,0.416667,0.559524,0.918322,0.89881,35,2,47,4
117,epoch_117.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_117.pt,3.479544,0.22,0.28,0.416667,0.52381,0.912281,0.904762,35,2,44,4
118,epoch_118.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_118.pt,3.495066,0.22,0.32,0.404762,0.547619,0.9163,0.900794,34,2,46,4
119,epoch_119.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_119.pt,3.419486,0.21,0.32,0.392857,0.535714,0.914286,0.902778,33,2,45,4
120,epoch_120.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_120.pt,3.459588,0.18,0.29,0.357143,0.52381,0.912281,0.904762,30,2,44,4
121,epoch_121.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_121.pt,3.384248,0.14,0.29,0.27381,0.535714,0.914474,0.904762,23,2,45,3
122,epoch_122.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_122.pt,3.341662,0.13,0.3,0.25,0.559524,0.918502,0.900794,21,2,47,3
123,epoch_123.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_123.pt,3.379644,0.12,0.33,0.261905,0.583333,0.922395,0.894841,22,2,49,4
124,epoch_124.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_124.pt,3.359395,0.11,0.35,0.238095,0.583333,0.922395,0.894841,20,2,49,4
125,epoch_125.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_125.pt,3.307179,0.11,0.34,0.238095,0.595238,0.924444,0.892857,20,2,50,4
126,epoch_126.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_126.pt,3.287914,0.12,0.33,0.25,0.583333,0.922395,0.894841,21,2,49,4
127,epoch_127.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_127.pt,3.337235,0.12,0.32,0.25,0.547619,0.9163,0.900794,21,2,46,4
128,epoch_128.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_128.pt,3.39494,0.12,0.3,0.261905,0.52381,0.912281,0.904762,22,2,44,4
129,epoch_129.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_129.pt,3.436356,0.14,0.33,0.333333,0.547619,0.9163,0.900794,28,2,46,4
130,epoch_130.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_130.pt,3.496832,0.12,0.33,0.261905,0.571429,0.920354,0.896825,22,2,48,4
131,epoch_131.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_131.pt,3.517252,0.14,0.3,0.309524,0.547619,0.9163,0.900794,26,2,46,4
132,epoch_132.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_132.pt,3.529381,0.14,0.28,0.297619,0.5,0.908297,0.90873,25,2,42,4
133,epoch_133.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_133.pt,3.552039,0.15,0.3,0.345238,0.511905,0.910284,0.906746,29,2,43,4
134,epoch_134.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_134.pt,3.580787,0.14,0.27,0.297619,0.47619,0.904348,0.912698,25,1,40,4
135,epoch_135.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_135.pt,3.584621,0.14,0.3,0.309524,0.5,0.908297,0.90873,26,2,42,4
136,epoch_136.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_136.pt,3.581324,0.14,0.31,0.321429,0.535714,0.914286,0.902778,27,2,45,4
137,epoch_137.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_137.pt,3.581352,0.15,0.33,0.333333,0.583333,0.922395,0.894841,28,2,49,4
138,epoch_138.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_138.pt,3.589091,0.15,0.33,0.309524,0.583333,0.922395,0.894841,26,2,49,4
139,epoch_139.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_139.pt,3.611398,0.15,0.32,0.297619,0.583333,0.922395,0.894841,25,2,49,4
140,epoch_140.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_140.pt,3.629258,0.15,0.34,0.297619,0.571429,0.920354,0.896825,25,2,48,4
141,epoch_141.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_141.pt,3.63443,0.15,0.32,0.297619,0.559524,0.918322,0.89881,25,1,47,4
142,epoch_142.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_142.pt,3.597224,0.15,0.31,0.297619,0.547619,0.9163,0.900794,25,1,46,4
143,epoch_143.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_143.pt,3.585955,0.16,0.31,0.297619,0.547619,0.9163,0.900794,25,2,46,4
144,epoch_144.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_144.pt,3.588983,0.16,0.31,0.297619,0.559524,0.918322,0.89881,25,2,47,4
145,epoch_145.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_145.pt,3.585114,0.17,0.31,0.321429,0.547619,0.9163,0.900794,27,2,46,4
146,epoch_146.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_146.pt,3.575194,0.17,0.32,0.321429,0.559524,0.918322,0.89881,27,2,47,4
147,epoch_147.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_147.pt,3.586997,0.17,0.34,0.321429,0.571429,0.920354,0.896825,27,2,48,4
148,epoch_148.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_148.pt,3.588308,0.17,0.37,0.321429,0.607143,0.926503,0.890873,27,2,51,4
149,epoch_149.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_149.pt,3.589082,0.17,0.37,0.309524,0.607143,0.926503,0.890873,26,2,51,4
150,epoch_150.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_150.pt,3.58627,0.18,0.33,0.345238,0.583333,0.922395,0.894841,29,2,49,4
151,epoch_151.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_151.pt,3.593408,0.17,0.32,0.321429,0.583333,0.922395,0.894841,27,2,49,4
152,epoch_152.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_152.pt,3.588327,0.17,0.33,0.321429,0.583333,0.922395,0.894841,27,2,49,4
153,epoch_153.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_153.pt,3.575215,0.17,0.36,0.333333,0.595238,0.924444,0.892857,28,2,50,4
154,epoch_154.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_154.pt,3.557874,0.16,0.37,0.321429,0.607143,0.926503,0.890873,27,2,51,4
155,epoch_155.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_155.pt,3.539827,0.15,0.36,0.285714,0.607143,0.926503,0.890873,24,2,51,4
156,epoch_156.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_156.pt,3.542721,0.15,0.39,0.297619,0.630952,0.930649,0.886905,25,2,53,4
157,epoch_157.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_157.pt,3.553759,0.15,0.4,0.309524,0.642857,0.932735,0.884921,26,2,54,4
158,epoch_158.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_158.pt,3.566252,0.15,0.4,0.309524,0.642857,0.932735,0.884921,26,2,54,4
159,epoch_159.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_159.pt,3.560812,0.15,0.4,0.333333,0.630952,0.930649,0.886905,28,2,53,4
160,epoch_160.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_160.pt,3.560645,0.15,0.38,0.333333,0.619048,0.928571,0.888889,28,2,52,4
161,epoch_161.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_161.pt,3.559508,0.16,0.38,0.357143,0.619048,0.928571,0.888889,30,2,52,4
162,epoch_162.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_162.pt,3.564619,0.17,0.39,0.357143,0.619048,0.928571,0.888889,30,2,52,4
163,epoch_163.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_163.pt,3.57436,0.18,0.39,0.404762,0.619048,0.928571,0.888889,34,2,52,4
164,epoch_164.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_164.pt,3.579617,0.18,0.37,0.404762,0.595238,0.924444,0.892857,34,2,50,4
165,epoch_165.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_165.pt,3.586984,0.19,0.37,0.404762,0.595238,0.924444,0.892857,34,2,50,4
166,epoch_166.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_166.pt,3.599961,0.19,0.38,0.404762,0.595238,0.924444,0.892857,34,2,50,4
167,epoch_167.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_167.pt,3.614053,0.19,0.38,0.404762,0.595238,0.924444,0.892857,34,2,50,4
168,epoch_168.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_168.pt,3.627638,0.19,0.36,0.404762,0.583333,0.922395,0.894841,34,2,49,4
169,epoch_169.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_169.pt,3.636914,0.21,0.36,0.416667,0.583333,0.922395,0.894841,35,2,49,4
170,epoch_170.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_170.pt,3.643225,0.2,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
171,epoch_171.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_171.pt,3.645277,0.2,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
172,epoch_172.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_172.pt,3.650241,0.19,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
173,epoch_173.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_173.pt,3.660293,0.2,0.37,0.428571,0.583333,0.922395,0.894841,36,2,49,4
174,epoch_174.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_174.pt,3.663776,0.19,0.37,0.404762,0.583333,0.922395,0.894841,34,2,49,4
175,epoch_175.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_175.pt,3.665135,0.19,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
176,epoch_176.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_176.pt,3.669121,0.19,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
177,epoch_177.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_177.pt,3.676092,0.18,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
178,epoch_178.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_178.pt,3.678338,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
179,epoch_179.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_179.pt,3.680329,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
180,epoch_180.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_180.pt,3.684244,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
181,epoch_181.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_181.pt,3.687232,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
182,epoch_182.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_182.pt,3.692458,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
183,epoch_183.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_183.pt,3.698296,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
184,epoch_184.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_184.pt,3.703274,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
185,epoch_185.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_185.pt,3.706547,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
186,epoch_186.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_186.pt,3.709682,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
187,epoch_187.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_187.pt,3.713158,0.18,0.38,0.416667,0.583333,0.922395,0.894841,35,2,49,4
188,epoch_188.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_188.pt,3.716996,0.18,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
189,epoch_189.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_189.pt,3.718983,0.18,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
190,epoch_190.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_190.pt,3.719824,0.18,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
191,epoch_191.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_191.pt,3.722759,0.18,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
192,epoch_192.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_192.pt,3.725056,0.18,0.37,0.416667,0.583333,0.922395,0.894841,35,2,49,4
193,epoch_193.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_193.pt,3.726797,0.18,0.36,0.416667,0.583333,0.922395,0.894841,35,2,49,4
194,epoch_194.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_194.pt,3.72883,0.18,0.36,0.416667,0.583333,0.922395,0.894841,35,2,49,4
195,epoch_195.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_195.pt,3.729998,0.19,0.36,0.416667,0.583333,0.922395,0.894841,35,2,49,4
196,epoch_196.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_196.pt,3.731225,0.19,0.36,0.416667,0.583333,0.922395,0.894841,35,2,49,4
197,epoch_197.pt,C:\Users\ASUS\Desktop\YOLOv11\YOLO-CV\YOLOv11\runs\stage1_formal_gate_hn\yolo11m_gate2_formal_hn20_200ep\weights\epoch_197.pt,3.731782,0.19,0.36,0.416667,0.583333,0.922395,0.894841,35,2,49,4
